"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Portugal (PT)","27.11.2022 09:00 - 27.11.2022 10:00 (UTC)","339","n/e","n/e","n/e","2365","0","n/e","n/e","n/e","n/e","150","763","385","508","n/e","n/e","27","n/e","654","n/e","16","1342"
"Portugal (PT)","27.11.2022 10:00 - 27.11.2022 11:00 (UTC)","339","n/e","n/e","n/e","2398","0","n/e","n/e","n/e","n/e","150","728","407","541","n/e","n/e","26","n/e","886","n/e","5","1280"
"Portugal (PT)","27.11.2022 11:00 - 27.11.2022 12:00 (UTC)","337","n/e","n/e","n/e","2392","0","n/e","n/e","n/e","n/e","150","702","885","537","n/e","n/e","26","n/e","977","n/e","3","1236"
"Portugal (PT)","27.11.2022 12:00 - 27.11.2022 13:00 (UTC)","345","n/e","n/e","n/e","2342","0","n/e","n/e","n/e","n/e","199","459","909","850","n/e","n/e","26","n/e","970","n/e","4","1215"
"Portugal (PT)","27.11.2022 13:00 - 27.11.2022 14:00 (UTC)","345","n/e","n/e","n/e","2352","0","n/e","n/e","n/e","n/e","188","449","845","822","n/e","n/e","27","n/e","851","n/e","3","1156"
"Portugal (PT)","27.11.2022 14:00 - 27.11.2022 15:00 (UTC)","342","n/e","n/e","n/e","2336","0","n/e","n/e","n/e","n/e","456","431","516","592","n/e","n/e","27","n/e","622","n/e","10","1182"
"Portugal (PT)","27.11.2022 15:00 - 27.11.2022 16:00 (UTC)","344","n/e","n/e","n/e","2344","0","n/e","n/e","n/e","n/e","612","10","628","605","n/e","n/e","28","n/e","339","n/e","25","1394"
"Portugal (PT)","27.11.2022 16:00 - 27.11.2022 17:00 (UTC)","345","n/e","n/e","n/e","2323","0","n/e","n/e","n/e","n/e","1078","2","1067","875","n/e","n/e","28","n/e","81","n/e","25","1833"
"Portugal (PT)","27.11.2022 17:00 - 27.11.2022 18:00 (UTC)","341","n/e","n/e","n/e","2311","0","n/e","n/e","n/e","n/e","1493","2","1338","823","n/e","n/e","28","n/e","1","n/e","20","2600"
"Portugal (PT)","27.11.2022 18:00 - 27.11.2022 19:00 (UTC)","342","n/e","n/e","n/e","2299","0","n/e","n/e","n/e","n/e","1567","2","1439","740","n/e","n/e","27","n/e","0","n/e","19","3090"
"Portugal (PT)","27.11.2022 19:00 - 27.11.2022 20:00 (UTC)","342","n/e","n/e","n/e","2341","0","n/e","n/e","n/e","n/e","1694","1","1348","804","n/e","n/e","28","n/e","0","n/e","20","3308"
"Portugal (PT)","27.11.2022 20:00 - 27.11.2022 21:00 (UTC)","345","n/e","n/e","n/e","2349","0","n/e","n/e","n/e","n/e","1157","2","1041","740","n/e","n/e","27","n/e","0","n/e","21","3471"
"Portugal (PT)","27.11.2022 21:00 - 27.11.2022 22:00 (UTC)","343","n/e","n/e","n/e","2350","0","n/e","n/e","n/e","n/e","913","2","1148","546","n/e","n/e","27","n/e","0","n/e","16","3232"
"Portugal (PT)","27.11.2022 22:00 - 27.11.2022 23:00 (UTC)","336","n/e","n/e","n/e","2324","0","n/e","n/e","n/e","n/e","374","38","1016","310","n/e","n/e","27","n/e","0","n/e","15","3055"
"Portugal (PT)","27.11.2022 23:00 - 28.11.2022 00:00 (UTC)","335","n/e","n/e","n/e","1962","0","n/e","n/e","n/e","n/e","16","369","837","394","n/e","n/e","27","n/e","0","n/e","11","3015"
"Portugal (PT)","28.11.2022 00:00 - 28.11.2022 01:00 (UTC)","331","n/e","n/e","n/e","1697","0","n/e","n/e","n/e","n/e","0","803","776","407","n/e","n/e","28","n/e","0","n/e","12","2782"
"Portugal (PT)","28.11.2022 01:00 - 28.11.2022 02:00 (UTC)","327","n/e","n/e","n/e","1573","0","n/e","n/e","n/e","n/e","78","854","842","497","n/e","n/e","27","n/e","0","n/e","9","2497"
"Portugal (PT)","28.11.2022 02:00 - 28.11.2022 03:00 (UTC)","331","n/e","n/e","n/e","1578","0","n/e","n/e","n/e","n/e","0","1231","704","204","n/e","n/e","26","n/e","0","n/e","11","2343"
"Portugal (PT)","28.11.2022 03:00 - 28.11.2022 04:00 (UTC)","333","n/e","n/e","n/e","1535","0","n/e","n/e","n/e","n/e","0","994","640","166","n/e","n/e","27","n/e","0","n/e","13","2126"
"Portugal (PT)","28.11.2022 04:00 - 28.11.2022 05:00 (UTC)","326","n/e","n/e","n/e","1482","0","n/e","n/e","n/e","n/e","0","1121","533","164","n/e","n/e","27","n/e","0","n/e","16","2315"
"Portugal (PT)","28.11.2022 05:00 - 28.11.2022 06:00 (UTC)","329","n/e","n/e","n/e","1500","0","n/e","n/e","n/e","n/e","0","979","532","447","n/e","n/e","27","n/e","0","n/e","15","2416"
"Portugal (PT)","28.11.2022 06:00 - 28.11.2022 07:00 (UTC)","326","n/e","n/e","n/e","1976","0","n/e","n/e","n/e","n/e","6","217","560","439","n/e","n/e","26","n/e","0","n/e","13","2433"
"Portugal (PT)","28.11.2022 07:00 - 28.11.2022 08:00 (UTC)","329","n/e","n/e","n/e","1994","0","n/e","n/e","n/e","n/e","406","3","675","848","n/e","n/e","28","n/e","19","n/e","21","2388"
"Portugal (PT)","28.11.2022 08:00 - 28.11.2022 09:00 (UTC)","342","n/e","n/e","n/e","2057","0","n/e","n/e","n/e","n/e","220","33","557","555","n/e","n/e","29","n/e","304","n/e","7","2075"
"Portugal (PT)","28.11.2022 09:00 - 28.11.2022 10:00 (UTC)","338","n/e","n/e","n/e","1803","0","n/e","n/e","n/e","n/e","35","370","762","401","n/e","n/e","28","n/e","729","n/e","3","1630"
"Portugal (PT)","28.11.2022 10:00 - 28.11.2022 11:00 (UTC)","347","n/e","n/e","n/e","1721","0","n/e","n/e","n/e","n/e","1","606","746","336","n/e","n/e","28","n/e","967","n/e","11","1583"
"Portugal (PT)","28.11.2022 11:00 - 28.11.2022 12:00 (UTC)","337","n/e","n/e","n/e","1563","0","n/e","n/e","n/e","n/e","0","933","367","381","n/e","n/e","28","n/e","1033","n/e","6","1671"
"Portugal (PT)","28.11.2022 12:00 - 28.11.2022 13:00 (UTC)","339","n/e","n/e","n/e","1591","0","n/e","n/e","n/e","n/e","0","1002","457","193","n/e","n/e","29","n/e","1022","n/e","6","1859"
"Portugal (PT)","28.11.2022 13:00 - 28.11.2022 14:00 (UTC)","338","n/e","n/e","n/e","1503","0","n/e","n/e","n/e","n/e","0","1377","472","173","n/e","n/e","28","n/e","975","n/e","9","2008"
"Portugal (PT)","28.11.2022 14:00 - 28.11.2022 15:00 (UTC)","337","n/e","n/e","n/e","1684","0","n/e","n/e","n/e","n/e","0","1020","345","394","n/e","n/e","26","n/e","859","n/e","9","1870"
"Portugal (PT)","28.11.2022 15:00 - 28.11.2022 16:00 (UTC)","337","n/e","n/e","n/e","1970","0","n/e","n/e","n/e","n/e","11","789","347","453","n/e","n/e","27","n/e","578","n/e","5","1911"
"Portugal (PT)","28.11.2022 16:00 - 28.11.2022 17:00 (UTC)","341","n/e","n/e","n/e","2346","0","n/e","n/e","n/e","n/e","889","215","460","798","n/e","n/e","29","n/e","173","n/e","7","1666"
"Portugal (PT)","28.11.2022 17:00 - 28.11.2022 18:00 (UTC)","339","n/e","n/e","n/e","2575","0","n/e","n/e","n/e","n/e","1819","63","945","998","n/e","n/e","29","n/e","2","n/e","5","1643"
"Portugal (PT)","28.11.2022 18:00 - 28.11.2022 19:00 (UTC)","335","n/e","n/e","n/e","2548","0","n/e","n/e","n/e","n/e","2345","5","1401","897","n/e","n/e","28","n/e","0","n/e","7","1788"
"Portugal (PT)","28.11.2022 19:00 - 28.11.2022 20:00 (UTC)","343","n/e","n/e","n/e","2487","0","n/e","n/e","n/e","n/e","2078","73","1609","960","n/e","n/e","29","n/e","0","n/e","7","1867"
"Portugal (PT)","28.11.2022 20:00 - 28.11.2022 21:00 (UTC)","342","n/e","n/e","n/e","2460","0","n/e","n/e","n/e","n/e","1974","321","1844","879","n/e","n/e","28","n/e","0","n/e","1","1756"
"Portugal (PT)","28.11.2022 21:00 - 28.11.2022 22:00 (UTC)","344","n/e","n/e","n/e","2524","0","n/e","n/e","n/e","n/e","1169","527","1630","906","n/e","n/e","28","n/e","0","n/e","4","1665"
"Portugal (PT)","28.11.2022 22:00 - 28.11.2022 23:00 (UTC)","342","n/e","n/e","n/e","2291","0","n/e","n/e","n/e","n/e","924","344","1482","869","n/e","n/e","28","n/e","0","n/e","5","1605"
"Portugal (PT)","28.11.2022 23:00 - 29.11.2022 00:00 (UTC)","339","n/e","n/e","n/e","2359","0","n/e","n/e","n/e","n/e","147","298","1259","534","n/e","n/e","28","n/e","0","n/e","1","1380"
"Portugal (PT)","29.11.2022 00:00 - 29.11.2022 01:00 (UTC)","342","n/e","n/e","n/e","2250","0","n/e","n/e","n/e","n/e","116","407","1268","232","n/e","n/e","28","n/e","0","n/e","0","1079"
"Portugal (PT)","29.11.2022 01:00 - 29.11.2022 02:00 (UTC)","346","n/e","n/e","n/e","2316","0","n/e","n/e","n/e","n/e","182","435","814","223","n/e","n/e","28","n/e","0","n/e","0","910"
"Portugal (PT)","29.11.2022 02:00 - 29.11.2022 03:00 (UTC)","343","n/e","n/e","n/e","2317","0","n/e","n/e","n/e","n/e","185","527","878","218","n/e","n/e","27","n/e","0","n/e","0","826"
"Portugal (PT)","29.11.2022 03:00 - 29.11.2022 04:00 (UTC)","344","n/e","n/e","n/e","2260","0","n/e","n/e","n/e","n/e","79","677","854","167","n/e","n/e","27","n/e","0","n/e","0","801"
"Portugal (PT)","29.11.2022 04:00 - 29.11.2022 05:00 (UTC)","349","n/e","n/e","n/e","2344","0","n/e","n/e","n/e","n/e","1","274","772","166","n/e","n/e","28","n/e","0","n/e","0","890"
"Portugal (PT)","29.11.2022 05:00 - 29.11.2022 06:00 (UTC)","348","n/e","n/e","n/e","2484","0","n/e","n/e","n/e","n/e","126","240","852","172","n/e","n/e","28","n/e","0","n/e","0","857"
"Portugal (PT)","29.11.2022 06:00 - 29.11.2022 07:00 (UTC)","341","n/e","n/e","n/e","2763","0","n/e","n/e","n/e","n/e","507","12","1436","596","n/e","n/e","27","n/e","0","n/e","1","820"
"Portugal (PT)","29.11.2022 07:00 - 29.11.2022 08:00 (UTC)","347","n/e","n/e","n/e","2862","0","n/e","n/e","n/e","n/e","1632","119","1491","901","n/e","n/e","28","n/e","19","n/e","1","723"
"Portugal (PT)","29.11.2022 08:00 - 29.11.2022 09:00 (UTC)","349","n/e","n/e","n/e","2774","0","n/e","n/e","n/e","n/e","903","3","1237","681","n/e","n/e","27","n/e","301","n/e","1","582"
"Portugal (PT)","29.11.2022 09:00 - 29.11.2022 10:00 (UTC)","350","n/e","n/e","n/e","2754","0","n/e","n/e","n/e","n/e","96","375","976","172","n/e","n/e","28","n/e","690","n/e","1","371"
"Portugal (PT)","29.11.2022 10:00 - 29.11.2022 11:00 (UTC)","346","n/e","n/e","n/e","2692","0","n/e","n/e","n/e","n/e","90","630","1181","150","n/e","n/e","26","n/e","935","n/e","1","261"
"Portugal (PT)","29.11.2022 11:00 - 29.11.2022 12:00 (UTC)","325","n/e","n/e","n/e","2661","0","n/e","n/e","n/e","n/e","68","632","909","149","n/e","n/e","12","n/e","1033","n/e","1","270"
"Portugal (PT)","29.11.2022 12:00 - 29.11.2022 13:00 (UTC)","325","n/e","n/e","n/e","2709","0","n/e","n/e","n/e","n/e","0","397","811","149","n/e","n/e","11","n/e","1019","n/e","1","260"
"Portugal (PT)","29.11.2022 13:00 - 29.11.2022 14:00 (UTC)","324","n/e","n/e","n/e","2841","0","n/e","n/e","n/e","n/e","12","704","877","154","n/e","n/e","11","n/e","902","n/e","1","269"
"Portugal (PT)","29.11.2022 14:00 - 29.11.2022 15:00 (UTC)","333","n/e","n/e","n/e","2846","0","n/e","n/e","n/e","n/e","11","337","829","155","n/e","n/e","11","n/e","717","n/e","1","273"
"Portugal (PT)","29.11.2022 15:00 - 29.11.2022 16:00 (UTC)","329","n/e","n/e","n/e","2960","0","n/e","n/e","n/e","n/e","404","4","768","513","n/e","n/e","11","n/e","496","n/e","2","248"
"Portugal (PT)","29.11.2022 16:00 - 29.11.2022 17:00 (UTC)","329","n/e","n/e","n/e","3099","0","n/e","n/e","n/e","n/e","1459","2","1171","878","n/e","n/e","11","n/e","173","n/e","1","199"
"Portugal (PT)","29.11.2022 17:00 - 29.11.2022 18:00 (UTC)","323","n/e","n/e","n/e","3074","0","n/e","n/e","n/e","n/e","2065","1","1914","996","n/e","n/e","11","n/e","3","n/e","2","199"
"Portugal (PT)","29.11.2022 18:00 - 29.11.2022 19:00 (UTC)","324","n/e","n/e","n/e","2844","0","n/e","n/e","n/e","n/e","2373","1","2029","1013","n/e","n/e","11","n/e","0","n/e","2","216"
"Portugal (PT)","29.11.2022 19:00 - 29.11.2022 20:00 (UTC)","320","n/e","n/e","n/e","2954","0","n/e","n/e","n/e","n/e","2565","1","2101","1057","n/e","n/e","11","n/e","0","n/e","2","162"
"Portugal (PT)","29.11.2022 20:00 - 29.11.2022 21:00 (UTC)","326","n/e","n/e","n/e","2913","0","n/e","n/e","n/e","n/e","2292","1","1909","975","n/e","n/e","11","n/e","0","n/e","3","176"
"Portugal (PT)","29.11.2022 21:00 - 29.11.2022 22:00 (UTC)","328","n/e","n/e","n/e","2720","0","n/e","n/e","n/e","n/e","1232","3","1531","920","n/e","n/e","12","n/e","0","n/e","5","196"
"Portugal (PT)","29.11.2022 22:00 - 29.11.2022 23:00 (UTC)","327","n/e","n/e","n/e","2657","0","n/e","n/e","n/e","n/e","91","119","1257","738","n/e","n/e","11","n/e","0","n/e","7","240"
"Portugal (PT)","29.11.2022 23:00 - 30.11.2022 00:00 (UTC)","329","n/e","n/e","n/e","2676","0","n/e","n/e","n/e","n/e","111","158","1250","469","n/e","n/e","12","n/e","0","n/e","13","244"
"Portugal (PT)","30.11.2022 00:00 - 30.11.2022 01:00 (UTC)","329","n/e","n/e","n/e","2688","0","n/e","n/e","n/e","n/e","145","381","1170","277","n/e","n/e","12","n/e","0","n/e","14","311"
"Portugal (PT)","30.11.2022 01:00 - 30.11.2022 02:00 (UTC)","316","n/e","n/e","n/e","2735","0","n/e","n/e","n/e","n/e","149","227","942","375","n/e","n/e","11","n/e","0","n/e","18","434"
"Portugal (PT)","30.11.2022 02:00 - 30.11.2022 03:00 (UTC)","321","n/e","n/e","n/e","2776","0","n/e","n/e","n/e","n/e","64","227","484","757","n/e","n/e","12","n/e","0","n/e","23","441"
"Portugal (PT)","30.11.2022 03:00 - 30.11.2022 04:00 (UTC)","322","n/e","n/e","n/e","2843","0","n/e","n/e","n/e","n/e","64","442","338","783","n/e","n/e","12","n/e","0","n/e","25","496"
"Portugal (PT)","30.11.2022 04:00 - 30.11.2022 05:00 (UTC)","322","n/e","n/e","n/e","2989","0","n/e","n/e","n/e","n/e","115","235","510","822","n/e","n/e","12","n/e","0","n/e","20","479"
"Portugal (PT)","30.11.2022 05:00 - 30.11.2022 06:00 (UTC)","321","n/e","n/e","n/e","3227","0","n/e","n/e","n/e","n/e","117","227","526","821","n/e","n/e","12","n/e","0","n/e","21","504"
"Portugal (PT)","30.11.2022 06:00 - 30.11.2022 07:00 (UTC)","322","n/e","n/e","n/e","3503","0","n/e","n/e","n/e","n/e","218","138","875","840","n/e","n/e","12","n/e","0","n/e","24","511"
"Portugal (PT)","30.11.2022 07:00 - 30.11.2022 08:00 (UTC)","323","n/e","n/e","n/e","3548","0","n/e","n/e","n/e","n/e","1430","1","1100","900","n/e","n/e","12","n/e","17","n/e","25","635"
"Portugal (PT)","30.11.2022 08:00 - 30.11.2022 09:00 (UTC)","324","n/e","n/e","n/e","3574","0","n/e","n/e","n/e","n/e","1081","2","1175","771","n/e","n/e","11","n/e","200","n/e","25","800"
"Portugal (PT)","30.11.2022 09:00 - 30.11.2022 10:00 (UTC)","324","n/e","n/e","n/e","3554","0","n/e","n/e","n/e","n/e","518","122","1068","901","n/e","n/e","11","n/e","375","n/e","25","930"
"Portugal (PT)","30.11.2022 10:00 - 30.11.2022 11:00 (UTC)","331","n/e","n/e","n/e","3441","0","n/e","n/e","n/e","n/e","644","226","1027","842","n/e","n/e","11","n/e","508","n/e","25","1190"
"Portugal (PT)","30.11.2022 11:00 - 30.11.2022 12:00 (UTC)","326","n/e","n/e","n/e","3577","0","n/e","n/e","n/e","n/e","579","226","1158","840","n/e","n/e","11","n/e","527","n/e","25","1385"
"Portugal (PT)","30.11.2022 12:00 - 30.11.2022 13:00 (UTC)","323","n/e","n/e","n/e","3418","0","n/e","n/e","n/e","n/e","678","6","998","844","n/e","n/e","11","n/e","592","n/e","25","1448"
"Portugal (PT)","30.11.2022 13:00 - 30.11.2022 14:00 (UTC)","318","n/e","n/e","n/e","3586","0","n/e","n/e","n/e","n/e","172","3","675","844","n/e","n/e","11","n/e","418","n/e","23","1451"
"Portugal (PT)","30.11.2022 14:00 - 30.11.2022 15:00 (UTC)","310","n/e","n/e","n/e","3645","0","n/e","n/e","n/e","n/e","469","3","904","756","n/e","n/e","11","n/e","204","n/e","25","1374"
"Portugal (PT)","30.11.2022 15:00 - 30.11.2022 16:00 (UTC)","311","n/e","n/e","n/e","3488","0","n/e","n/e","n/e","n/e","765","2","1076","893","n/e","n/e","11","n/e","103","n/e","22","1334"
"Portugal (PT)","30.11.2022 16:00 - 30.11.2022 17:00 (UTC)","313","n/e","n/e","n/e","3417","0","n/e","n/e","n/e","n/e","1597","1","1277","1025","n/e","n/e","11","n/e","22","n/e","22","1284"
"Portugal (PT)","30.11.2022 17:00 - 30.11.2022 18:00 (UTC)","315","n/e","n/e","n/e","3498","0","n/e","n/e","n/e","n/e","1519","1","1602","1024","n/e","n/e","11","n/e","0","n/e","24","1145"
"Portugal (PT)","30.11.2022 18:00 - 30.11.2022 19:00 (UTC)","318","n/e","n/e","n/e","3458","0","n/e","n/e","n/e","n/e","1696","1","1827","1042","n/e","n/e","11","n/e","0","n/e","20","1106"
"Portugal (PT)","30.11.2022 19:00 - 30.11.2022 20:00 (UTC)","321","n/e","n/e","n/e","3425","0","n/e","n/e","n/e","n/e","1776","1","1784","1031","n/e","n/e","11","n/e","0","n/e","15","1279"
"Portugal (PT)","30.11.2022 20:00 - 30.11.2022 21:00 (UTC)","322","n/e","n/e","n/e","3424","0","n/e","n/e","n/e","n/e","1755","1","1698","1019","n/e","n/e","11","n/e","0","n/e","8","1311"
"Portugal (PT)","30.11.2022 21:00 - 30.11.2022 22:00 (UTC)","328","n/e","n/e","n/e","3467","0","n/e","n/e","n/e","n/e","492","163","1524","962","n/e","n/e","11","n/e","0","n/e","5","1559"
"Portugal (PT)","30.11.2022 22:00 - 30.11.2022 23:00 (UTC)","329","n/e","n/e","n/e","3299","0","n/e","n/e","n/e","n/e","58","602","1260","463","n/e","n/e","11","n/e","0","n/e","1","1702"
"Portugal (PT)","30.11.2022 23:00 - 01.12.2022 00:00 (UTC)","329","n/e","n/e","n/e","2831","0","n/e","n/e","n/e","n/e","174","4","1167","375","n/e","n/e","12","n/e","0","n/e","1","1592"
"Portugal (PT)","01.12.2022 00:00 - 01.12.2022 01:00 (UTC)","328","n/e","n/e","n/e","2590","0","n/e","n/e","n/e","n/e","115","3","1078","357","n/e","n/e","11","n/e","0","n/e","0","1588"
"Portugal (PT)","01.12.2022 01:00 - 01.12.2022 02:00 (UTC)","326","n/e","n/e","n/e","2497","0","n/e","n/e","n/e","n/e","115","3","1021","326","n/e","n/e","11","n/e","0","n/e","1","1705"
"Portugal (PT)","01.12.2022 02:00 - 01.12.2022 03:00 (UTC)","325","n/e","n/e","n/e","2325","0","n/e","n/e","n/e","n/e","118","3","887","406","n/e","n/e","12","n/e","0","n/e","1","2073"
"Portugal (PT)","01.12.2022 03:00 - 01.12.2022 04:00 (UTC)","326","n/e","n/e","n/e","2347","0","n/e","n/e","n/e","n/e","118","3","797","223","n/e","n/e","11","n/e","0","n/e","1","2489"
"Portugal (PT)","01.12.2022 04:00 - 01.12.2022 05:00 (UTC)","327","n/e","n/e","n/e","2358","0","n/e","n/e","n/e","n/e","204","10","620","223","n/e","n/e","11","n/e","0","n/e","0","2709"
"Portugal (PT)","01.12.2022 05:00 - 01.12.2022 06:00 (UTC)","326","n/e","n/e","n/e","2355","0","n/e","n/e","n/e","n/e","133","10","531","388","n/e","n/e","11","n/e","0","n/e","1","2918"
"Portugal (PT)","01.12.2022 06:00 - 01.12.2022 07:00 (UTC)","321","n/e","n/e","n/e","2417","0","n/e","n/e","n/e","n/e","377","9","563","610","n/e","n/e","11","n/e","0","n/e","1","2923"
"Portugal (PT)","01.12.2022 07:00 - 01.12.2022 08:00 (UTC)","325","n/e","n/e","n/e","2359","0","n/e","n/e","n/e","n/e","975","9","1122","602","n/e","n/e","11","n/e","6","n/e","2","2719"
"Portugal (PT)","01.12.2022 08:00 - 01.12.2022 09:00 (UTC)","327","n/e","n/e","n/e","2368","0","n/e","n/e","n/e","n/e","971","2","1166","571","n/e","n/e","11","n/e","172","n/e","2","2212"
"Portugal (PT)","01.12.2022 09:00 - 01.12.2022 10:00 (UTC)","326","n/e","n/e","n/e","2393","0","n/e","n/e","n/e","n/e","276","3","994","579","n/e","n/e","11","n/e","489","n/e","2","1675"
"Portugal (PT)","01.12.2022 10:00 - 01.12.2022 11:00 (UTC)","324","n/e","n/e","n/e","2478","0","n/e","n/e","n/e","n/e","45","4","979","388","n/e","n/e","11","n/e","577","n/e","1","1339"
"Portugal (PT)","01.12.2022 11:00 - 01.12.2022 12:00 (UTC)","325","n/e","n/e","n/e","2346","0","n/e","n/e","n/e","n/e","65","35","760","435","n/e","n/e","11","n/e","623","n/e","4","1336"
"Portugal (PT)","01.12.2022 12:00 - 01.12.2022 13:00 (UTC)","329","n/e","n/e","n/e","2386","0","n/e","n/e","n/e","n/e","66","35","759","391","n/e","n/e","11","n/e","700","n/e","0","1294"
"Portugal (PT)","01.12.2022 13:00 - 01.12.2022 14:00 (UTC)","325","n/e","n/e","n/e","2332","0","n/e","n/e","n/e","n/e","40","6","630","394","n/e","n/e","11","n/e","675","n/e","0","1463"
"Portugal (PT)","01.12.2022 14:00 - 01.12.2022 15:00 (UTC)","328","n/e","n/e","n/e","2331","0","n/e","n/e","n/e","n/e","0","38","568","392","n/e","n/e","11","n/e","607","n/e","1","1572"
"Portugal (PT)","01.12.2022 15:00 - 01.12.2022 16:00 (UTC)","331","n/e","n/e","n/e","2430","0","n/e","n/e","n/e","n/e","0","124","490","439","n/e","n/e","15","n/e","479","n/e","6","1635"
"Portugal (PT)","01.12.2022 16:00 - 01.12.2022 17:00 (UTC)","334","n/e","n/e","n/e","2410","0","n/e","n/e","n/e","n/e","429","2","728","663","n/e","n/e","18","n/e","148","n/e","4","1768"
"Portugal (PT)","01.12.2022 17:00 - 01.12.2022 18:00 (UTC)","339","n/e","n/e","n/e","2433","0","n/e","n/e","n/e","n/e","872","1","1005","834","n/e","n/e","20","n/e","1","n/e","5","1917"
"Portugal (PT)","01.12.2022 18:00 - 01.12.2022 19:00 (UTC)","340","n/e","n/e","n/e","2286","0","n/e","n/e","n/e","n/e","969","1","1339","995","n/e","n/e","20","n/e","0","n/e","6","2091"
"Portugal (PT)","01.12.2022 19:00 - 01.12.2022 20:00 (UTC)","338","n/e","n/e","n/e","2265","0","n/e","n/e","n/e","n/e","865","1","1521","986","n/e","n/e","19","n/e","0","n/e","5","2361"
"Portugal (PT)","01.12.2022 20:00 - 01.12.2022 21:00 (UTC)","337","n/e","n/e","n/e","2296","0","n/e","n/e","n/e","n/e","703","2","1323","622","n/e","n/e","19","n/e","0","n/e","2","2596"
"Portugal (PT)","01.12.2022 21:00 - 01.12.2022 22:00 (UTC)","336","n/e","n/e","n/e","2314","0","n/e","n/e","n/e","n/e","58","118","742","437","n/e","n/e","19","n/e","0","n/e","0","2653"
"Portugal (PT)","01.12.2022 22:00 - 01.12.2022 23:00 (UTC)","336","n/e","n/e","n/e","2255","0","n/e","n/e","n/e","n/e","48","440","407","430","n/e","n/e","20","n/e","0","n/e","1","2486"
"Portugal (PT)","01.12.2022 23:00 - 02.12.2022 00:00 (UTC)","340","n/e","n/e","n/e","1986","0","n/e","n/e","n/e","n/e","62","733","311","532","n/e","n/e","20","n/e","0","n/e","1","2290"
"Portugal (PT)","02.12.2022 00:00 - 02.12.2022 01:00 (UTC)","336","n/e","n/e","n/e","1893","0","n/e","n/e","n/e","n/e","95","930","354","279","n/e","n/e","20","n/e","0","n/e","1","2118"
"Portugal (PT)","02.12.2022 01:00 - 02.12.2022 02:00 (UTC)","331","n/e","n/e","n/e","1928","0","n/e","n/e","n/e","n/e","64","1102","352","271","n/e","n/e","20","n/e","0","n/e","2","2141"
"Portugal (PT)","02.12.2022 02:00 - 02.12.2022 03:00 (UTC)","332","n/e","n/e","n/e","1886","0","n/e","n/e","n/e","n/e","64","1357","422","277","n/e","n/e","19","n/e","0","n/e","7","2193"
"Portugal (PT)","02.12.2022 03:00 - 02.12.2022 04:00 (UTC)","339","n/e","n/e","n/e","1874","0","n/e","n/e","n/e","n/e","54","1347","404","275","n/e","n/e","19","n/e","0","n/e","6","2286"
"Portugal (PT)","02.12.2022 04:00 - 02.12.2022 05:00 (UTC)","342","n/e","n/e","n/e","1922","0","n/e","n/e","n/e","n/e","70","1376","456","274","n/e","n/e","20","n/e","0","n/e","6","2425"
"Portugal (PT)","02.12.2022 05:00 - 02.12.2022 06:00 (UTC)","338","n/e","n/e","n/e","2263","0","n/e","n/e","n/e","n/e","256","729","819","337","n/e","n/e","20","n/e","0","n/e","6","2447"
